Entity,Code,Date,Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
South Korea,KOR,"Jan 24, 2020",0
South Korea,KOR,"Jan 25, 2020",0
South Korea,KOR,"Jan 26, 2020",0
South Korea,KOR,"Jan 27, 2020",0
South Korea,KOR,"Jan 28, 2020",0
South Korea,KOR,"Jan 29, 2020",0
South Korea,KOR,"Jan 30, 2020",0
South Korea,KOR,"Jan 31, 2020",0
South Korea,KOR,"Feb 1, 2020",0
South Korea,KOR,"Feb 2, 2020",0
South Korea,KOR,"Feb 3, 2020",0
South Korea,KOR,"Feb 4, 2020",0
South Korea,KOR,"Feb 5, 2020",0
South Korea,KOR,"Feb 6, 2020",0
South Korea,KOR,"Feb 7, 2020",0
South Korea,KOR,"Feb 8, 2020",0
South Korea,KOR,"Feb 9, 2020",0
South Korea,KOR,"Feb 10, 2020",0
South Korea,KOR,"Feb 11, 2020",0
South Korea,KOR,"Feb 12, 2020",0
South Korea,KOR,"Feb 13, 2020",0
South Korea,KOR,"Feb 14, 2020",0
South Korea,KOR,"Feb 15, 2020",0
South Korea,KOR,"Feb 16, 2020",0
South Korea,KOR,"Feb 17, 2020",0
South Korea,KOR,"Feb 18, 2020",0
South Korea,KOR,"Feb 19, 2020",0
South Korea,KOR,"Feb 20, 2020",0.3333333333333333
South Korea,KOR,"Feb 21, 2020",0.6666666666666666
South Korea,KOR,"Feb 22, 2020",1.6666666666666667
South Korea,KOR,"Feb 23, 2020",2
South Korea,KOR,"Feb 24, 2020",2
South Korea,KOR,"Feb 25, 2020",2
South Korea,KOR,"Feb 26, 2020",1.6666666666666667
South Korea,KOR,"Feb 27, 2020",1.6666666666666667
South Korea,KOR,"Feb 28, 2020",1.6666666666666667
South Korea,KOR,"Feb 29, 2020",1.6666666666666667
South Korea,KOR,"Mar 1, 2020",3
South Korea,KOR,"Mar 2, 2020",4
South Korea,KOR,"Mar 3, 2020",5
South Korea,KOR,"Mar 4, 2020",4.333333333333333
South Korea,KOR,"Mar 5, 2020",4.666666666666667
South Korea,KOR,"Mar 6, 2020",4
South Korea,KOR,"Mar 7, 2020",5
South Korea,KOR,"Mar 8, 2020",3
South Korea,KOR,"Mar 9, 2020",3.3333333333333335
South Korea,KOR,"Mar 10, 2020",3.3333333333333335
South Korea,KOR,"Mar 11, 2020",5
South Korea,KOR,"Mar 12, 2020",4.333333333333333
South Korea,KOR,"Mar 13, 2020",4
South Korea,KOR,"Mar 14, 2020",3
South Korea,KOR,"Mar 15, 2020",2.6666666666666665
South Korea,KOR,"Mar 16, 2020",3
South Korea,KOR,"Mar 17, 2020",3.6666666666666665
South Korea,KOR,"Mar 18, 2020",5.333333333333333
South Korea,KOR,"Mar 19, 2020",6.333333333333333
South Korea,KOR,"Mar 20, 2020",5.666666666666667
South Korea,KOR,"Mar 21, 2020",4.333333333333333
South Korea,KOR,"Mar 22, 2020",4.333333333333333
South Korea,KOR,"Mar 23, 2020",5.666666666666667
South Korea,KOR,"Mar 24, 2020",7.333333333333333
South Korea,KOR,"Mar 25, 2020",6
South Korea,KOR,"Mar 26, 2020",6.333333333333333
South Korea,KOR,"Mar 27, 2020",6
South Korea,KOR,"Mar 28, 2020",7
South Korea,KOR,"Mar 29, 2020",6.333333333333333
South Korea,KOR,"Mar 30, 2020",6.333333333333333
South Korea,KOR,"Mar 31, 2020",3.6666666666666665
South Korea,KOR,"Apr 1, 2020",2.5
South Sudan,SSD,"Mar 31, 2020",0
Spain,ESP,"Dec 31, 2019",0
Spain,ESP,"Jan 1, 2020",0
Spain,ESP,"Jan 2, 2020",0
Spain,ESP,"Jan 3, 2020",0
Spain,ESP,"Jan 4, 2020",0
Spain,ESP,"Jan 5, 2020",0
Spain,ESP,"Jan 6, 2020",0
Spain,ESP,"Jan 7, 2020",0
Spain,ESP,"Jan 8, 2020",0
Spain,ESP,"Jan 9, 2020",0
Spain,ESP,"Jan 10, 2020",0
Spain,ESP,"Jan 11, 2020",0
Spain,ESP,"Jan 12, 2020",0
Spain,ESP,"Jan 13, 2020",0
Spain,ESP,"Jan 14, 2020",0
Spain,ESP,"Jan 15, 2020",0
Spain,ESP,"Jan 16, 2020",0
Spain,ESP,"Jan 17, 2020",0
Spain,ESP,"Jan 18, 2020",0
Spain,ESP,"Jan 19, 2020",0
Spain,ESP,"Jan 20, 2020",0
Spain,ESP,"Jan 21, 2020",0
Spain,ESP,"Jan 22, 2020",0
Spain,ESP,"Jan 23, 2020",0
Spain,ESP,"Jan 24, 2020",0
Spain,ESP,"Jan 25, 2020",0
Spain,ESP,"Jan 26, 2020",0
Spain,ESP,"Jan 27, 2020",0
Spain,ESP,"Jan 28, 2020",0
Spain,ESP,"Jan 29, 2020",0
Spain,ESP,"Jan 30, 2020",0
Spain,ESP,"Jan 31, 2020",0
Spain,ESP,"Feb 1, 2020",0
Spain,ESP,"Feb 2, 2020",0
Spain,ESP,"Feb 3, 2020",0
Spain,ESP,"Feb 4, 2020",0
Spain,ESP,"Feb 5, 2020",0
Spain,ESP,"Feb 6, 2020",0
Spain,ESP,"Feb 7, 2020",0
Spain,ESP,"Feb 8, 2020",0
Spain,ESP,"Feb 9, 2020",0
Spain,ESP,"Feb 10, 2020",0
Spain,ESP,"Feb 11, 2020",0
Spain,ESP,"Feb 12, 2020",0
Spain,ESP,"Feb 13, 2020",0
Spain,ESP,"Feb 14, 2020",0
Spain,ESP,"Feb 15, 2020",0
Spain,ESP,"Feb 16, 2020",0
Spain,ESP,"Feb 17, 2020",0
Spain,ESP,"Feb 18, 2020",0
Spain,ESP,"Feb 19, 2020",0
Spain,ESP,"Feb 20, 2020",0
Spain,ESP,"Feb 21, 2020",0
Spain,ESP,"Feb 22, 2020",0
Spain,ESP,"Feb 23, 2020",0
Spain,ESP,"Feb 24, 2020",0
Spain,ESP,"Feb 25, 2020",0
Spain,ESP,"Feb 26, 2020",0
Spain,ESP,"Feb 27, 2020",0
Spain,ESP,"Feb 28, 2020",0
Spain,ESP,"Feb 29, 2020",0
Spain,ESP,"Mar 1, 2020",0
Spain,ESP,"Mar 2, 2020",0
Spain,ESP,"Mar 3, 2020",0
Spain,ESP,"Mar 4, 2020",0.3333333333333333
Spain,ESP,"Mar 5, 2020",1
Spain,ESP,"Mar 6, 2020",1.6666666666666667
Spain,ESP,"Mar 7, 2020",1.3333333333333333
Spain,ESP,"Mar 8, 2020",0.6666666666666666
Spain,ESP,"Mar 9, 2020",7.666666666666667
Spain,ESP,"Mar 10, 2020",10
Spain,ESP,"Mar 11, 2020",14
Spain,ESP,"Mar 12, 2020",18.666666666666668
Spain,ESP,"Mar 13, 2020",28.666666666666668
Spain,ESP,"Mar 14, 2020",29.666666666666668
Spain,ESP,"Mar 15, 2020",68
Spain,ESP,"Mar 16, 2020",62.666666666666664
Spain,ESP,"Mar 17, 2020",118.33333333333333
Spain,ESP,"Mar 18, 2020",103.33333333333333
Spain,ESP,"Mar 19, 2020",152.66666666666666
Spain,ESP,"Mar 20, 2020",170.33333333333334
Spain,ESP,"Mar 21, 2020",242.66666666666666
Spain,ESP,"Mar 22, 2020",317.6666666666667
Spain,ESP,"Mar 23, 2020",393.3333333333333
Spain,ESP,"Mar 24, 2020",456.6666666666667
Spain,ESP,"Mar 25, 2020",571.3333333333334
Spain,ESP,"Mar 26, 2020",635.6666666666666
Spain,ESP,"Mar 27, 2020",720.6666666666666
Spain,ESP,"Mar 28, 2020",752
Spain,ESP,"Mar 29, 2020",813
Spain,ESP,"Mar 30, 2020",827.3333333333334
Spain,ESP,"Mar 31, 2020",833
Spain,ESP,"Apr 1, 2020",830.5
Sri Lanka,LKA,"Dec 31, 2019",0
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
Sri Lanka,LKA,"Jan 23, 2020",0
Sri Lanka,LKA,"Jan 24, 2020",0
Sri Lanka,LKA,"Jan 25, 2020",0
Sri Lanka,LKA,"Jan 26, 2020",0
Sri Lanka,LKA,"Jan 27, 2020",0
Sri Lanka,LKA,"Jan 28, 2020",0
Sri Lanka,LKA,"Jan 29, 2020",0
Sri Lanka,LKA,"Jan 30, 2020",0
Sri Lanka,LKA,"Jan 31, 2020",0
Sri Lanka,LKA,"Feb 1, 2020",0
Sri Lanka,LKA,"Feb 2, 2020",0
Sri Lanka,LKA,"Feb 3, 2020",0
Sri Lanka,LKA,"Feb 4, 2020",0
Sri Lanka,LKA,"Feb 5, 2020",0
Sri Lanka,LKA,"Feb 6, 2020",0
Sri Lanka,LKA,"Feb 7, 2020",0
Sri Lanka,LKA,"Feb 8, 2020",0
Sri Lanka,LKA,"Feb 9, 2020",0
Sri Lanka,LKA,"Feb 10, 2020",0
Sri Lanka,LKA,"Feb 11, 2020",0
Sri Lanka,LKA,"Feb 12, 2020",0
Sri Lanka,LKA,"Feb 13, 2020",0
Sri Lanka,LKA,"Feb 14, 2020",0
Sri Lanka,LKA,"Feb 15, 2020",0
Sri Lanka,LKA,"Feb 16, 2020",0
Sri Lanka,LKA,"Feb 17, 2020",0
Sri Lanka,LKA,"Feb 18, 2020",0
Sri Lanka,LKA,"Feb 19, 2020",0
Sri Lanka,LKA,"Feb 20, 2020",0
Sri Lanka,LKA,"Feb 21, 2020",0
Sri Lanka,LKA,"Feb 22, 2020",0
Sri Lanka,LKA,"Feb 23, 2020",0
Sri Lanka,LKA,"Feb 24, 2020",0
Sri Lanka,LKA,"Feb 25, 2020",0
Sri Lanka,LKA,"Feb 26, 2020",0
Sri Lanka,LKA,"Feb 27, 2020",0
Sri Lanka,LKA,"Feb 28, 2020",0
Sri Lanka,LKA,"Feb 29, 2020",0
Sri Lanka,LKA,"Mar 1, 2020",0
Sri Lanka,LKA,"Mar 2, 2020",0
Sri Lanka,LKA,"Mar 3, 2020",0
Sri Lanka,LKA,"Mar 11, 2020",0
Sri Lanka,LKA,"Mar 12, 2020",0
Sri Lanka,LKA,"Mar 13, 2020",0
Sri Lanka,LKA,"Mar 14, 2020",0
Sri Lanka,LKA,"Mar 15, 2020",0
Sri Lanka,LKA,"Mar 16, 2020",0
Sri Lanka,LKA,"Mar 17, 2020",0
Sri Lanka,LKA,"Mar 18, 2020",0
Sri Lanka,LKA,"Mar 19, 2020",0
Sri Lanka,LKA,"Mar 20, 2020",0
Sri Lanka,LKA,"Mar 21, 2020",0
Sri Lanka,LKA,"Mar 22, 2020",0
Sri Lanka,LKA,"Mar 23, 2020",0
Sri Lanka,LKA,"Mar 24, 2020",0
Sri Lanka,LKA,"Mar 25, 2020",0
Sri Lanka,LKA,"Mar 26, 2020",0
Sri Lanka,LKA,"Mar 27, 2020",0
Sri Lanka,LKA,"Mar 28, 2020",0.3333333333333333
Sri Lanka,LKA,"Mar 29, 2020",0.3333333333333333
Sri Lanka,LKA,"Mar 30, 2020",0.3333333333333333
Sri Lanka,LKA,"Mar 31, 2020",0.3333333333333333
Sri Lanka,LKA,"Apr 1, 2020",0.5
Sudan,SDN,"Mar 14, 2020",0.5
Sudan,SDN,"Mar 15, 2020",0.3333333333333333
Sudan,SDN,"Mar 16, 2020",0.3333333333333333
Sudan,SDN,"Mar 17, 2020",0
Sudan,SDN,"Mar 18, 2020",0
Sudan,SDN,"Mar 19, 2020",0
Sudan,SDN,"Mar 20, 2020",0
Sudan,SDN,"Mar 21, 2020",0
Sudan,SDN,"Mar 22, 2020",0
Sudan,SDN,"Mar 23, 2020",0
Sudan,SDN,"Mar 24, 2020",0
Sudan,SDN,"Mar 25, 2020",0
Sudan,SDN,"Mar 26, 2020",0
Sudan,SDN,"Mar 27, 2020",0
Sudan,SDN,"Mar 28, 2020",0
Sudan,SDN,"Mar 29, 2020",0
Sudan,SDN,"Mar 30, 2020",0.3333333333333333
Sudan,SDN,"Mar 31, 2020",0.3333333333333333
Sudan,SDN,"Apr 1, 2020",0.5
Suriname,SUR,"Mar 15, 2020",0
Suriname,SUR,"Mar 16, 2020",0
Suriname,SUR,"Mar 20, 2020",0
Suriname,SUR,"Mar 21, 2020",0
Suriname,SUR,"Mar 22, 2020",0
Suriname,SUR,"Mar 23, 2020",0
Suriname,SUR,"Mar 24, 2020",0
Suriname,SUR,"Mar 25, 2020",0
Suriname,SUR,"Mar 26, 2020",0
Suriname,SUR,"Mar 27, 2020",0
Suriname,SUR,"Mar 28, 2020",0
Suriname,SUR,"Mar 29, 2020",0
Suriname,SUR,"Mar 30, 2020",0
Suriname,SUR,"Mar 31, 2020",0
Suriname,SUR,"Apr 1, 2020",0
Swaziland,SWZ,"Mar 15, 2020",0
Swaziland,SWZ,"Mar 16, 2020",0
Swaziland,SWZ,"Mar 17, 2020",0
Swaziland,SWZ,"Mar 18, 2020",0
Swaziland,SWZ,"Mar 19, 2020",0
Swaziland,SWZ,"Mar 20, 2020",0
Swaziland,SWZ,"Mar 21, 2020",0
Swaziland,SWZ,"Mar 22, 2020",0
Swaziland,SWZ,"Mar 23, 2020",0
Swaziland,SWZ,"Mar 24, 2020",0
Swaziland,SWZ,"Mar 25, 2020",0
Swaziland,SWZ,"Mar 26, 2020",0
Swaziland,SWZ,"Mar 27, 2020",0
Swaziland,SWZ,"Mar 28, 2020",0
Swaziland,SWZ,"Mar 29, 2020",0
Swaziland,SWZ,"Mar 30, 2020",0
Swaziland,SWZ,"Mar 31, 2020",0
Swaziland,SWZ,"Apr 1, 2020",0
Sweden,SWE,"Dec 31, 2019",0
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0
Sweden,SWE,"Feb 1, 2020",0
Sweden,SWE,"Feb 2, 2020",0
Sweden,SWE,"Feb 3, 2020",0
Sweden,SWE,"Feb 4, 2020",0
Sweden,SWE,"Feb 5, 2020",0
Sweden,SWE,"Feb 6, 2020",0
Sweden,SWE,"Feb 7, 2020",0
Sweden,SWE,"Feb 8, 2020",0
Sweden,SWE,"Feb 9, 2020",0
Sweden,SWE,"Feb 10, 2020",0
Sweden,SWE,"Feb 11, 2020",0
Sweden,SWE,"Feb 12, 2020",0
Sweden,SWE,"Feb 13, 2020",0
Sweden,SWE,"Feb 14, 2020",0
Sweden,SWE,"Feb 15, 2020",0
Sweden,SWE,"Feb 16, 2020",0
Sweden,SWE,"Feb 17, 2020",0
Sweden,SWE,"Feb 18, 2020",0
Sweden,SWE,"Feb 19, 2020",0
Sweden,SWE,"Feb 20, 2020",0
Sweden,SWE,"Feb 21, 2020",0
Sweden,SWE,"Feb 22, 2020",0
Sweden,SWE,"Feb 23, 2020",0
Sweden,SWE,"Feb 24, 2020",0
Sweden,SWE,"Feb 25, 2020",0
Sweden,SWE,"Feb 26, 2020",0
Sweden,SWE,"Feb 27, 2020",0
Sweden,SWE,"Feb 28, 2020",0
Sweden,SWE,"Feb 29, 2020",0
Sweden,SWE,"Mar 1, 2020",0
Sweden,SWE,"Mar 2, 2020",0
Sweden,SWE,"Mar 3, 2020",0
Sweden,SWE,"Mar 4, 2020",0
Sweden,SWE,"Mar 5, 2020",0
Sweden,SWE,"Mar 6, 2020",0
Sweden,SWE,"Mar 7, 2020",0
Sweden,SWE,"Mar 8, 2020",0
Sweden,SWE,"Mar 9, 2020",0
Sweden,SWE,"Mar 10, 2020",0
Sweden,SWE,"Mar 11, 2020",0.3333333333333333
Sweden,SWE,"Mar 12, 2020",0.3333333333333333
Sweden,SWE,"Mar 13, 2020",0.3333333333333333
Sweden,SWE,"Mar 14, 2020",0
Sweden,SWE,"Mar 15, 2020",0.6666666666666666
Sweden,SWE,"Mar 16, 2020",2
Sweden,SWE,"Mar 17, 2020",2.3333333333333335
Sweden,SWE,"Mar 18, 2020",2.3333333333333335
Sweden,SWE,"Mar 19, 2020",1
Sweden,SWE,"Mar 20, 2020",2.6666666666666665
Sweden,SWE,"Mar 21, 2020",3.3333333333333335
Sweden,SWE,"Mar 22, 2020",3.6666666666666665
Sweden,SWE,"Mar 23, 2020",3
Sweden,SWE,"Mar 24, 2020",5.333333333333333
Sweden,SWE,"Mar 25, 2020",7
Sweden,SWE,"Mar 26, 2020",13.666666666666666
Sweden,SWE,"Mar 27, 2020",18.666666666666668
Sweden,SWE,"Mar 28, 2020",20
Sweden,SWE,"Mar 29, 2020",14.666666666666666
Sweden,SWE,"Mar 30, 2020",18
Sweden,SWE,"Mar 31, 2020",26
Sweden,SWE,"Apr 1, 2020",35
Switzerland,CHE,"Dec 31, 2019",0
Switzerland,CHE,"Jan 1, 2020",0
Switzerland,CHE,"Jan 2, 2020",0
Switzerland,CHE,"Jan 3, 2020",0
Switzerland,CHE,"Jan 4, 2020",0
Switzerland,CHE,"Jan 5, 2020",0
Switzerland,CHE,"Jan 6, 2020",0
Switzerland,CHE,"Jan 7, 2020",0
Switzerland,CHE,"Jan 8, 2020",0
Switzerland,CHE,"Jan 9, 2020",0
Switzerland,CHE,"Jan 10, 2020",0
Switzerland,CHE,"Jan 11, 2020",0
Switzerland,CHE,"Jan 12, 2020",0
Switzerland,CHE,"Jan 13, 2020",0
Switzerland,CHE,"Jan 14, 2020",0
Switzerland,CHE,"Jan 15, 2020",0
Switzerland,CHE,"Jan 16, 2020",0
Switzerland,CHE,"Jan 17, 2020",0
Switzerland,CHE,"Jan 18, 2020",0
Switzerland,CHE,"Jan 19, 2020",0
Switzerland,CHE,"Jan 20, 2020",0
Switzerland,CHE,"Jan 21, 2020",0
Switzerland,CHE,"Jan 22, 2020",0
Switzerland,CHE,"Jan 23, 2020",0
Switzerland,CHE,"Jan 24, 2020",0
Switzerland,CHE,"Jan 25, 2020",0
Switzerland,CHE,"Jan 26, 2020",0
Switzerland,CHE,"Jan 27, 2020",0
Switzerland,CHE,"Jan 28, 2020",0
Switzerland,CHE,"Jan 29, 2020",0
Switzerland,CHE,"Jan 30, 2020",0
Switzerland,CHE,"Jan 31, 2020",0
Switzerland,CHE,"Feb 1, 2020",0
Switzerland,CHE,"Feb 2, 2020",0
Switzerland,CHE,"Feb 3, 2020",0
Switzerland,CHE,"Feb 4, 2020",0
Switzerland,CHE,"Feb 5, 2020",0
Switzerland,CHE,"Feb 6, 2020",0
Switzerland,CHE,"Feb 7, 2020",0
Switzerland,CHE,"Feb 8, 2020",0
Switzerland,CHE,"Feb 9, 2020",0
Switzerland,CHE,"Feb 10, 2020",0
Switzerland,CHE,"Feb 11, 2020",0
Switzerland,CHE,"Feb 12, 2020",0
Switzerland,CHE,"Feb 13, 2020",0
Switzerland,CHE,"Feb 14, 2020",0
Switzerland,CHE,"Feb 15, 2020",0
Switzerland,CHE,"Feb 16, 2020",0
Switzerland,CHE,"Feb 17, 2020",0
Switzerland,CHE,"Feb 18, 2020",0
Switzerland,CHE,"Feb 19, 2020",0
Switzerland,CHE,"Feb 20, 2020",0
Switzerland,CHE,"Feb 21, 2020",0
Switzerland,CHE,"Feb 22, 2020",0
Switzerland,CHE,"Feb 23, 2020",0
Switzerland,CHE,"Feb 24, 2020",0
Switzerland,CHE,"Feb 25, 2020",0
Switzerland,CHE,"Feb 26, 2020",0
Switzerland,CHE,"Feb 27, 2020",0
Switzerland,CHE,"Feb 28, 2020",0
Switzerland,CHE,"Feb 29, 2020",0
Switzerland,CHE,"Mar 1, 2020",0
Switzerland,CHE,"Mar 2, 2020",0
Switzerland,CHE,"Mar 3, 2020",0
Switzerland,CHE,"Mar 4, 2020",0
Switzerland,CHE,"Mar 5, 2020",0.3333333333333333
Switzerland,CHE,"Mar 6, 2020",0.3333333333333333
Switzerland,CHE,"Mar 7, 2020",0.3333333333333333
Switzerland,CHE,"Mar 8, 2020",0.3333333333333333
Switzerland,CHE,"Mar 9, 2020",0.3333333333333333
Switzerland,CHE,"Mar 10, 2020",0.6666666666666666
Switzerland,CHE,"Mar 11, 2020",0.6666666666666666
Switzerland,CHE,"Mar 12, 2020",0.6666666666666666
Switzerland,CHE,"Mar 13, 2020",1.3333333333333333
Switzerland,CHE,"Mar 14, 2020",2.3333333333333335
Switzerland,CHE,"Mar 15, 2020",3
Switzerland,CHE,"Mar 16, 2020",2.3333333333333335
Switzerland,CHE,"Mar 17, 2020",2.6666666666666665
Switzerland,CHE,"Mar 18, 2020",2.6666666666666665
Switzerland,CHE,"Mar 19, 2020",6.333333333333333
Switzerland,CHE,"Mar 20, 2020",8
Switzerland,CHE,"Mar 21, 2020",11.666666666666666
Switzerland,CHE,"Mar 22, 2020",9
Switzerland,CHE,"Mar 23, 2020",7.666666666666667
Switzerland,CHE,"Mar 24, 2020",10
Switzerland,CHE,"Mar 25, 2020",14.333333333333334
Switzerland,CHE,"Mar 26, 2020",31.666666666666668
Switzerland,CHE,"Mar 27, 2020",37
Switzerland,CHE,"Mar 28, 2020",44
Switzerland,CHE,"Mar 29, 2020",32
Switzerland,CHE,"Mar 30, 2020",32.666666666666664
Switzerland,CHE,"Mar 31, 2020",46
Switzerland,CHE,"Apr 1, 2020",58
Syria,SYR,"Mar 23, 2020",0
Syria,SYR,"Mar 24, 2020",0
Syria,SYR,"Mar 25, 2020",0
Syria,SYR,"Mar 26, 2020",0
Syria,SYR,"Mar 27, 2020",0
Syria,SYR,"Mar 28, 2020",0
Syria,SYR,"Mar 29, 2020",0.3333333333333333
Syria,SYR,"Mar 30, 2020",0.6666666666666666
Syria,SYR,"Mar 31, 2020",0.6666666666666666
Syria,SYR,"Apr 1, 2020",0.5
Taiwan,TWN,"Dec 31, 2019",0
Taiwan,TWN,"Jan 1, 2020",0
Taiwan,TWN,"Jan 2, 2020",0
Taiwan,TWN,"Jan 3, 2020",0
Taiwan,TWN,"Jan 4, 2020",0
Taiwan,TWN,"Jan 5, 2020",0
Taiwan,TWN,"Jan 6, 2020",0
Taiwan,TWN,"Jan 7, 2020",0
Taiwan,TWN,"Jan 8, 2020",0
Taiwan,TWN,"Jan 9, 2020",0
Taiwan,TWN,"Jan 10, 2020",0
Taiwan,TWN,"Jan 11, 2020",0
Taiwan,TWN,"Jan 12, 2020",0
Taiwan,TWN,"Jan 13, 2020",0
Taiwan,TWN,"Jan 14, 2020",0
Taiwan,TWN,"Jan 15, 2020",0
Taiwan,TWN,"Jan 16, 2020",0
Taiwan,TWN,"Jan 17, 2020",0
Taiwan,TWN,"Jan 18, 2020",0
Taiwan,TWN,"Jan 19, 2020",0
Taiwan,TWN,"Jan 20, 2020",0
Taiwan,TWN,"Jan 21, 2020",0
Taiwan,TWN,"Jan 22, 2020",0
Taiwan,TWN,"Jan 23, 2020",0
Taiwan,TWN,"Jan 24, 2020",0
Taiwan,TWN,"Jan 25, 2020",0
Taiwan,TWN,"Jan 26, 2020",0
Taiwan,TWN,"Jan 27, 2020",0
Taiwan,TWN,"Jan 28, 2020",0
Taiwan,TWN,"Jan 29, 2020",0
Taiwan,TWN,"Jan 30, 2020",0
Taiwan,TWN,"Jan 31, 2020",0
Taiwan,TWN,"Feb 1, 2020",0
Taiwan,TWN,"Feb 2, 2020",0
Taiwan,TWN,"Feb 3, 2020",0
Taiwan,TWN,"Feb 4, 2020",0
Taiwan,TWN,"Feb 5, 2020",0
Taiwan,TWN,"Feb 6, 2020",0
Taiwan,TWN,"Feb 7, 2020",0
Taiwan,TWN,"Feb 8, 2020",0
Taiwan,TWN,"Feb 9, 2020",0
Taiwan,TWN,"Feb 10, 2020",0
Taiwan,TWN,"Feb 11, 2020",0
Taiwan,TWN,"Feb 12, 2020",0
Taiwan,TWN,"Feb 13, 2020",0
Taiwan,TWN,"Feb 14, 2020",0
Taiwan,TWN,"Feb 15, 2020",0
Taiwan,TWN,"Feb 16, 2020",0.3333333333333333
Taiwan,TWN,"Feb 17, 2020",0.3333333333333333
Taiwan,TWN,"Feb 18, 2020",0.3333333333333333
Taiwan,TWN,"Feb 19, 2020",0
Taiwan,TWN,"Feb 20, 2020",0
Taiwan,TWN,"Feb 21, 2020",0
Taiwan,TWN,"Feb 22, 2020",0
Taiwan,TWN,"Feb 23, 2020",0
Taiwan,TWN,"Feb 24, 2020",0
Taiwan,TWN,"Feb 25, 2020",0
Taiwan,TWN,"Feb 26, 2020",0
Taiwan,TWN,"Feb 27, 2020",0
Taiwan,TWN,"Feb 28, 2020",0
Taiwan,TWN,"Feb 29, 2020",0
Taiwan,TWN,"Mar 1, 2020",0
Taiwan,TWN,"Mar 2, 2020",0
Taiwan,TWN,"Mar 3, 2020",0
Taiwan,TWN,"Mar 4, 2020",0
Taiwan,TWN,"Mar 5, 2020",0
Taiwan,TWN,"Mar 6, 2020",0
Taiwan,TWN,"Mar 7, 2020",0
Taiwan,TWN,"Mar 8, 2020",0
Taiwan,TWN,"Mar 9, 2020",0
Taiwan,TWN,"Mar 10, 2020",0
Taiwan,TWN,"Mar 11, 2020",0
Taiwan,TWN,"Mar 12, 2020",0
Taiwan,TWN,"Mar 13, 2020",0
Taiwan,TWN,"Mar 14, 2020",0
Taiwan,TWN,"Mar 15, 2020",0
Taiwan,TWN,"Mar 16, 2020",0
Taiwan,TWN,"Mar 17, 2020",0
Taiwan,TWN,"Mar 18, 2020",0
Taiwan,TWN,"Mar 19, 2020",0
Taiwan,TWN,"Mar 20, 2020",0.3333333333333333
Taiwan,TWN,"Mar 21, 2020",0.3333333333333333
Taiwan,TWN,"Mar 22, 2020",0.3333333333333333
Taiwan,TWN,"Mar 23, 2020",0
Taiwan,TWN,"Mar 24, 2020",0
Taiwan,TWN,"Mar 25, 2020",0
Taiwan,TWN,"Mar 26, 2020",0
Taiwan,TWN,"Mar 27, 2020",0
Taiwan,TWN,"Mar 28, 2020",0
Taiwan,TWN,"Mar 29, 2020",1
Taiwan,TWN,"Mar 30, 2020",1
