"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Palau","PLW","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237443279.95679","252654988.213947","261387270.240449","253974121.082262","266608546.188354","277427917.434634","273280465.276059","276950556.360483","261483463.640639","245117964.864556","245826317.367168","257787282.61526","262533954.962448","258821229.096463","270140551.487721","297357556.681259","299726544.531361","289182390.345162","294114449.752475","",
"Papua New Guinea","PNG","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10237432174.1561","11214789351.8113","12767935091.8766","15091991147.5589","15988773720.8237","15459153781.0437","16654717707.4091","16004452631.9394","15401226692.3469","15687004769.3753","15295638787.0078","15277086920.0108","15252811547.4554","15582898023.8129","16006936064.5789","17022543491.417","17943453554.4688","19345768425.4472","19288416406.0667","20600109980.0365","22686582664.4957","22937846458.121","24006089409.4067","24924309429.9273","28300000728.4222","30983845040.9367","32247296105.9276","33388153518.4217","33114112155.6739","",
"Poland","POL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391650428164.973","364173883752.895","373332779070.957","387289116837.633","407787563194.732","436136369906.662","462551303892.416","492429129367.147","515153674276.446","539067280883.516","563645042915.992","570679130790.756","582330216303.563","603075474897.633","634047237134.314","656198740261.555","696749468927.12","745764597755.467","777456673512.194","799382971219.087","828216141525.126","869769693309.293","883754778000.423","896055692894.084","925790830965.083","961332601413.678","990786949011.468","1039708672029.34","1093233066640.7","",
"Pre-demographic dividend","PRE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1055516189514","927687140856.419","960636926947.555","970186505750.247","973407641763.224","1002783651289.98","1062119768467.16","1130159989647.31","1227311852610","1293408121032.33","1331181495282.11","1394385648115.04","1466492859906.82","1445535612484.97","1643741756790.78","1751480932432.57","1878232085898.52","1996622519077.07","2131494202513.97","2239646025465.91","2381927322758.19","2493757941071.36","2641880020004.8","2801208975392.63","2930669289872.66","3022292416184.62","3135480403596.3","3183952948016.52","3249155895583.85","",
"Puerto Rico","PRI","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78617551537.8879","80429207467.2795","84100038170.1124","88006087150.9908","91689985535.9373","95860952072.3924","98078894118.4083","102865229685.306","108554423289.146","114405180962.755","118148477902.764","125607748447.452","126758892444.554","126826606797.325","137922256882.91","135181826139.031","133276554522.949","131726805830.363","129297586687.905","126773148097.769","126249252842.122","125796635852.55","125833462956.688","125447372348.785","123954092674.526","122653264318.667","121104150002.65","117885936289.39","112102892968.551","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201102371692.184","209886938522.531","212173607363.592","207838312751.979","209843616246.578","218830757531.309","226499128595.024","236467056195.149","247836305787.809","257518220661.352","267345573946.85","272541896300.711","274642987574.123","272087376512.649","276954300673.96","279119661099.423","283655451643.41","290765502431.77","291693764042.01","282586854061.46","287497156173.421","282620727896.604","271153974578.832","268652187758.89","270780426505.196","275632937055.022","281199303197.478","291059122193.079","298164652288.094","",
"Paraguay","PRY","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33504282227.4304","34674804635.4077","35263037734.088","37003748017.2024","38971576867.9597","41630533629.9768","42285708778.5135","44079686782.5822","44109677612.2363","43507104255.1701","42500288705.5563","42145813042.9769","42136791986.6778","43957415524.1835","45740951773.8422","46716830709.8345","48962563510.7639","51617129052.8703","54899524639.3527","54757899548.5542","60859975200.5079","63445983128.5112","63104318297.8658","68416121315.0327","71741753967.9411","73951668310.0033","77141133487.9608","80965830553.4979","83942639089.0881","",
"West Bank and Gaza","PSE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7657804993.77978","8202926747.70117","8302604675.50974","9520366397.60863","10885035088.66","11786362734.7463","10777899935.8598","9774408670.77093","8553664028.39346","9752534073.47095","10761245486.8997","11923326787.5131","11458245743.5712","12213412112.9223","12955901260.3513","14078210744.8124","15218417599.5354","17107576519.9196","18182656963.2368","18585843282.0033","18552037306.4082","19188136993.2543","20091598000.4251","20722521750.5307","20910118229.1439","",
"Pacific island small states","PSS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6979573139.17153","6937779730.27071","7316463944.12517","7521044503.528","7882118751.31503","8169360226.59846","8452447605.22958","8323368886.29025","8476122642.4588","8965031860.34174","8864153181.63282","8995496065.21947","9204922917.53042","9372984841.36788","9774172804.09986","9961130183.48998","10188537933.7772","10278282089.718","10448172239.529","10292230460.8888","10597386144.85","10998645021.7341","11123511836.375","11491234798.7217","11974182795.9816","12482992914.6119","12881222745.8908","13430368235.62","13804235578.8606","",
"Post-demographic dividend","PST","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27329325181099","27635369347470.4","28121096003615.6","28376981156983.8","29178728856851.6","29962104323129.8","30808833959268.9","31828592850433.7","32677889181751","33795858367548.6","35156726260830.4","35730728218448","36315263314285.5","37088931074609.8","38301632760029.7","39387194022951.6","40609444274054.1","41723013167673.8","41850909066140.5","40390247609453.4","41554541889585.8","42256162937627.8","42722846213727.2","43293525176503.6","44110031298491.1","45027657407503.4","45786886012800.9","46866046873265.8","47912828620137.2","",
"French Polynesia","PYF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64156673602.4954","66657620466.6698","71445071915.3253","74102799038.226","88344553238.0004","94963997265.5768","119816308653.192","141366058707.675","166336332189.353","186224437446.766","222710146627.817","252498021613.775","264333258304.437","275991080905.441","286972440751.688","297468487217.197","303808465556.614","308608184369.268","313216753807.904","",
"Romania","ROU","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265560454351.037","231254795241.228","210980159035.572","214205696487.975","222628141797.477","236505692582.401","245747630470.064","233831173691.495","229084838350.315","228221965781.398","233839109631.105","246041152993.197","260072859405.04","266161548206.962","293917175264.703","307637664152.932","332337311006.364","356377953144.908","389547714137.744","368054830341.204","353696141768.956","360795375961.993","368289691256.681","381233423245.001","394236567537.967","409499524256.016","429158777033","459678148681.042","477852951781.298","",
"Russian Federation","RUS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3094515787349.86","2938337449251.12","2511365466777.1","2293666738168.39","2005358426192.7","1922265830167.5","1850083413441.02","1875983023546.23","1776556643199.6","1890254752781","2079281491046.87","2185325912205.25","2288036053261.25","2455061594775.61","2631824749771.2","2800260624407.58","3029883906925.59","3287423365424.76","3458368370039.91","3188615847671.88","3332103560817.58","3475384986433.43","3603976213817.21","3668847790718.3","3694528759540.92","3609269864854.27","3621154492417.12","3680186036270.44","3763167030946.88","",
"Rwanda","RWA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6310503744.8918","6151833722.69224","6513114014.10676","5984985667.33163","2977646052.98629","4026494430.4206","4539699160.19863","5168436257.49673","5626290943.64186","5869480514.48091","6360809338.60197","6900497405.45281","7810815685.847","7982838932.51723","8577374942.05579","9381753952.83966","10388391726.1999","11181365637.9957","12429346531.8343","13205961751.3963","14174573511.3501","15302636873.1364","16625023104.4291","17409695943.5846","18482847118.1291","20121894756.2801","21325452231.6469","22629856750.3933","24577541988.7323","",
"South Asia","SAS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2230449898327.88","2274038170970.18","2405332514312.53","2509551301360.24","2660772766718.17","2845202610442.09","3039856701861.59","3152975323629.43","3327777340183.88","3584695109031.41","3730342808906.8","3890159591334.99","4034319687724.44","4325556270191.18","4652855318526.39","5012694760457.09","5398494332467.3","5790826335350.46","5975459387460.12","6396387293523.32","6880015019713.07","7229347029623.45","7623318829993.33","8085102773299.77","8647161361111.99","9290149456041.99","10002992877166.7","10694106061622.2","11405816251350","",
"Saudi Arabia","SAU","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","693189460322.434","797222504440.953","829012072038.254","817706490958.444","822275182180.667","824019156694.763","845752037485.743","855087296650.741","879828072000.601","846717632244.027","894349022610.382","883520746706.735","858612755959.001","955138529048.161","1031152671689.78","1088627576132.87","1118982891717.58","1139651963220.85","1210877621117.69","1185942403399.68","1245707895807.13","1370239542676.01","1444389300555.42","1483377046939.37","1537557122139.1","1600695504167.55","1627437119539.99","1615369630146.4","1654689516410.94","",
"Sudan","SDN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45183271339.9822","48576946468.1815","51772270671.9222","54137615868.6558","54682363849.3737","57961715692.2895","61392541955.933","67879729978.1642","70804330929.8085","73002165107.4278","77634785973.4331","82681326873.5433","87995482216.9944","94801573495.9229","98483009911.5992","105859129468.495","116513118306.148","129937654974.458","140075343173.136","144616372285.105","149633598838.509","146689215152.158","147454286346.948","153934476283.923","158059014825.417","165813461495.166","173606694255.104","181042392237.778","176840710936.445","",
"Senegal","SEN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17486214132.8036","17933131241.9623","18155976800.1486","18392146189.1691","18388959076.9045","19375245911.13","19765100099.8711","20382568405.2708","21584869375.5202","22954886028.9073","23689210086.5526","24774393006.3351","24936616635.4026","26603187624.9822","28165000171.8604","29748607402.6456","30480890273.4163","31986184492.6479","33283664316.3723","33980134006.6909","35190759664.5034","35703977716.8264","37531091014.797","38590258054.7285","41142260662.9203","43761896779.1967","46543576581.9715","49840221942.7009","53212557801.6451","",
"Singapore","SGP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106380680131.324","113495922218.599","121031668860.133","134905377797.585","149876647197.254","160669234293.226","172673332049.28","187039445283.429","182933316356.192","193404424452.263","210886628948.077","208632027327.624","216799293373.573","226632890420.026","248887167972.659","267202864785.737","291264985104.673","317543251575.758","323475633960.923","323867051801.196","370910835400.431","394138265073.063","411674721192.717","431497044426.883","448327902619.611","461295783741.346","474960874486.724","492533389416.6","507996300539.941","",
"Solomon Islands","SLB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","587250778.349561","622510364.682533","701509714.663908","729404956.847083","796465134.743214","861963178.223329","875799237.342268","863190586.701557","878588753.556618","874348678.238849","749601128.942675","689793719.883747","670479478.331712","714060656.696024","749037996.440774","789644793.612024","844498653.654134","906315965.773574","970721227.515623","924725091.955021","987690039.67257","1118021984.05594","1168952299.03103","1204229520.77329","1231325780.20029","1262629031.87773","1303297651.38319","1351436490.56891","1403530472.03925","",
"Sierra Leone","SLE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5392787874.30149","5519624122.75691","4470182976.17807","4531627848.50431","4443379637.68162","4087920229.12159","4159615048.88097","3915151060.95575","3985037066.52817","3906161802.18139","4166028117.6168","3901674671.73862","4932392422.47916","5391752095.44949","5747496925.71036","6006427160.93599","6260133495.45374","6764584139.24441","7129755684.32469","7357055947.08533","7750398445.75051","8239839598.09827","9490793018.693","11456883708.9372","11978947819.8084","9511431824.28825","10087394108.1724","10512192698.5767","10874459954.0448","",
"El Salvador","SLV","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23778599017.1646","24133936591.7936","25827667429.0856","27330640040.547","28612388123.0995","29967173134.0102","30212208859.3718","31159343355.456","31986366523.8034","32677437306.4066","33045403893.0524","33335317464.3516","33862302919.1499","34391310340.315","34697663335.8125","35637091386.7153","37184772981.2064","37876625112.5188","38850375074.1596","38039909438.6433","38840376863.5698","40322935952.9289","41458228949.285","42383635845.4744","43108696918.7774","44142862975.9623","45249535140.4775","46293241474.9426","47468603635.8759","",
"San Marino","SMR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1732368993.40649","1862521068.04065","2030073164.12142","2074953189.85734","2190145255.91287","2197625260.20218","2282897309.10043","2387617369.15091","2444465401.74974","2538713455.79517","2719729559.59671","2764609585.33263","2410057382.01887","2297857317.67907","2080937193.28879","1923857103.21308","1865513069.75638","1848723452.12857","1859815792.84135","1900731740.28386","1929242716.38811","","",
"Somalia","SOM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56039456125.4419","57399060204.0187","61523086735.8705","63018378677.2442","55363796231.3851","59659589115.7705","62638221792.6596","67095424916.9258","70057965741.8731","76395768763.7643","84153228724.7773","88451597144.9961","94147462102.3052","99472045129.7061","96754713905.5347","97462032801.7631","99446628578.763","98768860882.9705","101625882694.43","100010530006.399","101787041077.488","105187066196.957","107342669757.729","112057414472.158","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1348540245146.33","1354937565319.68","1352754847627.76","1343461014043.57","1357173915166.85","1402373750542.96","1474759931226.75","1528378063915.97","1566681554538.33","1602393677557.3","1658278856922.76","1732850526173.78","1843774234198.68","1925627527903.59","2054208922282.94","2182561177520.52","2317973355548.14","2472820301759.32","2609774495526.63","2701523827640.16","2859608592679.1","2992146803656.3","3116845197632.39","3281513286619.86","3443493335712.11","3550045162325.77","3606241186136.17","3709137208859.48","3809762370245.2","",
"South Sudan","SSD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28792559774.1837","30244177526.035","31905616132.8737","30425094487.7333","16404565213.3994","18558440520.7186","19184537030.5866","17113879997.5339","","","","",
"Sub-Saharan Africa","SSF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1349528445424.2","1355953431779.61","1353844712604.2","1344619387216.17","1358322781021.71","1403512541449.7","1475954686683.78","1529717013809.28","1568133963593.14","1603873209096.3","1659780463163.76","1734317091024.23","1845257847841.33","1927022236088.86","2055562368609.43","2184036977065.96","2319588544440.96","2474604528521.2","2611518856544.92","2703248819486.72","2861436309217.82","2994118746485.29","3118841808650.47","3283630106484.04","3445705482088.05","3552366672930.07","3608667797447.89","3711669239737.08","3812386430775.64","",
"Small states","SST","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374160601235.676","388817502118.385","406302398443.806","426279662765.924","463009417046.292","488998708762.676","540005811792.519","586477361753.039","625742521214.993","633775656838.859","680830910256.947","727213926651.178","752091028175.038","772971054394.535","792150327608.668","812559797288.578","825673182304.959","840364886951.927","856366161258.129","",
"Sao Tome and Principe","STP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285733747.127308","292525288.189656","311754358.152147","323701493.100927","346664133.959007","378264811.107506","390572053.588694","422544952.966348","432797082.336463","461673240.135702","481978560.362673","497122210.33869","521057622.615169","555186548.308647","576274748.250978","600319107.531943","623558576.462","640130853.817792","",
"Suriname","SUR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4220636839.41384","4334593995.72231","4351932373.67821","4060352970.409","4198404952.49483","4198404952.49483","4240389022.57203","4482091137.83255","4585179290.06926","4520986779.02178","4615927440.79319","4809796395.60835","4944470737.43408","5255972348.51304","5702730012.52323","5959352902.54711","6304610610.59633","6626870013.30252","6901448177.8532","7109437027.04877","7476911396.97139","7914263443.50122","8127184834.57495","8365591025.35249","8386965373.49116","8100877944.55812","7650372453.01988","7779440632.16496","7927250004.17609","",
"Slovak Republic","SVK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61960444968.7667","63138515826.6883","67056595512.0342","70975044545.0004","75673518349.6823","80157807547.2921","83425119712.5499","83336758748.9015","84308904672.2718","87052136720.0152","90977701928.3866","95980642067.2573","101047345319.559","107740177443.495","116890741359.208","129552379077.411","136774776988.158","129312984936.827","136710780110.41","140626782410.196","143292800156.122","144254072142.697","148224570748.796","155371838756.215","158671102607.484","163495859792.079","170090797264.32","",
"Slovenia","SVN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37930941248.8018","34555046834.4133","32667063052.712","33595924177.4011","35385742908.1463","36839092184.6716","38019049034.8525","39938932833.7984","41248677493.9194","43448332051.6825","45043915125.3105","46492780151.7434","48122630768.2314","49547185877.0225","51707043353.4357","53670861601.5581","56755002346.9611","60716593696.9227","62847649733.7611","58103633406.4445","58884400094.7166","59391588537.9105","57823983948.1163","57228811030.7208","58812994952.7839","60112810146.729","61989351609.9822","64985534338.3056","67661780219.2346","",
"Sweden","SWE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264224739421.753","261196790327.863","258170583281.794","252837769412.813","262880524198.757","273391614426.771","277806556097.543","286416140421.348","298620385957.134","311494596544.449","326678479642.208","331473850512.622","338753212825.676","346356889431.191","361340743154.488","371804786473.63","388917059423.527","402260352229.244","401285702434.537","384285552616.671","408069098581.261","420524687693.704","417871284706.186","422417018917.272","434022029788.34","453209274115.98","464145386758.849","475339884012.356","485917330651.525","",
"Eswatini","SWZ","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4632608088.77356","4714159425.92463","4866247961.70908","5017399178.55123","5137851431.02301","5385786238.23906","5592711034.32508","5766241971.53032","5916397184.44497","6090982682.37378","6198194569.21043","6263570951.85986","6537921559.87353","6791606882.43134","7037728895.51477","7459906511.83443","7906916549.69304","8257618012.13373","8325467877.22483","8455765523.76515","8776556525.53416","8973785938.44059","9457590487.41468","9822868344.88154","9912570431.72069","10141795222.2544","10270423254.0388","10478395509.3739","10724743616.7843","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1125583725.26166","1161602337.17751","1215036079.49415","1231931723.23503","1248029718.55895","1267753388.50538","1274207089.33344","1279718114.75965","1171890551.48633","","",
"Seychelles","SYC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","988148343.595289","1015425448.37214","1088144804.0949","1155573326.5737","1146343797.09172","1136879097.08024","1192785414.85876","1335461110.02699","1447685229.25311","1474785992.10925","1497119248.82187","1463117233.94719","1480862377.23571","1393682120.58042","1353955857.57944","1475889891.95732","1614713982.5559","1782990368.6188","1744711479.34902","1725428129.11537","1828176726.62899","1972370136.58509","1997238347.98208","2117433686.13464","2212819526.3745","2322074959.4416","2426638753.39684","2531770161.94328","2623606366.98391","",
"Syrian Arab Republic","SYR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","662387625.612476","645629218.68448","654444129.023453","698315997.745897","739804842.407996","772354048.748094","805375782.254662","847916419.619792","",
"Chad","TCD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6614722472.27432","7179298108.46436","7753745579.27651","6535644783.87217","7198155751.73896","7287164497.51396","7448536790.30378","7869631797.74639","8416695541.06809","8359222117.27662","8285687626.43615","9251644246.96025","10037220771.6753","11514866990.951","15387244429.6548","18054243761.3245","18171282565.5612","18765755998.1717","19338616642.4378","20154260616.3641","22885183257.3778","22904148162.6154","24938626546.7354","26360128599.7775","28178973531.0897","28958876129.7485","27147345789.8094","26335994156.0088","27031614679.4021","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3560671057909.61","3835251062845.65","4229285567660.52","4670209450499.95","5149934257303.62","5642578389678.63","6138216899460.16","6550361087214.48","6606845680092.22","6993414903235.79","7507601164517.79","7994626925752.22","8606839063885.63","9339836403495.14","10156636744319.3","11115314614988.7","12275772327257.3","13720410177609.5","14847915484747.4","15948019982977.7","17478453796208.9","18921214172175.2","20328963761948.9","21771686520818.2","23219082363048.9","24712780917569.5","26271520127232.1","27958025126304.8","29706502439988.1","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5786318346409.19","5464388482537.58","4910800174108.53","4640949183084.54","4197525637796.44","4151516150064.57","4160275276138.52","4280861797272.59","4236957015736.33","4349334096771.34","4677159348294.38","4818970404350.31","5060391806185.77","5381665536755.13","5808742002149.06","6199150116171.46","6695967304425.36","7217872663767.8","7549735961075.04","7171917707599.68","7507439463922.64","7925120593769.43","8188515145264.95","8471334150432.98","8651969967487.9","8723408642955.47","8883788888358.36","9228597476607.94","9517518286268.74","",
"Togo","TGO","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4900866598.56762","4866562125.67923","4672839528.55129","3967435734.95964","4561853395.58005","4919768763.84677","5354489943.38945","6124325179.633","5983473260.17362","6131968193.31102","6083925473.00065","5984951791.84491","5929761497.86126","6223545463.18376","6355426456.49884","6430446352.19576","6691034567.0706","6844289628.30669","7122321977.28649","7516749827.511","7975215879.96142","8485486066.81902","9040734444.18667","9593335150.16071","10161317054.6566","10744866530.4565","11342183866.7356","11836409764.7729","12417594947.608","",
"Thailand","THA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","376300641272.533","408505429743.14","441526508726.154","477957051358.234","516178822002.768","558093893932.067","589639447765.752","573403191485.738","529631119214.533","553847434238.803","578525081614.109","598450895670.551","635248922011.683","680919063113.322","723744027775.072","754053232928.616","791513970348.719","834533487340.846","848934763916.236","843070888414.683","906415783926.717","914029309163.43","980230501537.18","1006573019194.11","1016481865557.81","1048337359861.23","1083524686688.44","1127126649536.65","1173668257358.68","",
"Tajikistan","TJK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19345840678.0815","17972286164.7805","12760322987.3062","10667630037.1815","8395425051.21754","7353022024.1208","6125067461.1425","6228009885.76717","6558895808.81235","6801545485.71216","7367728202.60008","8073618171.76314","8948628162.52506","9926579753.18134","10956003174.6977","11683952205.3971","12507490777.6641","13478089485.2633","14544277734.4301","15110460451.318","16095765337.3965","17286955072.7244","18581086820.3117","19956102343.3525","21294352214.0125","22573778195.4857","24125265798.4521","25963006157.314","27858305681.436","",
"Turkmenistan","TKM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30638649932.7967","29227659458.303","24853451861.5166","25226253682.664","20862146993.2166","19360063869.8988","20657186631.4784","18302267308.4614","19601728350.2973","22836013429.5441","24084929649.3187","25131141833.6894","25195774085.4105","26019380744.515","27320455794.4987","30881413529.4026","34270126251.2263","38060162142.2507","43655005977.1616","46317961391.909","50579213834.4319","58014358231.6118","64453951973.0168","71028255139.6201","78344165398.0803","83436536078.0671","88609601286.8977","94369225412.0417","100220117332.261","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4235465154232.53","4398684757732.02","4529131151051.73","4710030348146.72","4934435121784.48","4984816419379.94","5172143273873.99","5448693738561.77","5582108962721.65","5585181734854.72","5790016102202.46","5822813886127.17","5832887715355.01","5943441965247.52","6304833207673.5","6579175642033.78","6936719276640.87","7322125116122.25","7610526980510.26","7453890964539.45","7907201395954.97","8271954334128.17","8510976387433.68","8756445774579.37","8867780746428.36","8884734082133.43","8808652333689.09","8903243738177.16","8978911254710.33","",
"Timor-Leste","TLS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2887065431.22944","3152752722.90181","2936261921.63185","2901544378.57668","4760891567.9134","6469104340.21718","9165251868.13851","9647839608.48032","10605215793.6646","9964487866.0133","9847697777.48504","10976037920.4147","11527378001.2011","10249427400.653","7594090587.62679","9160417554.90144","9225155469.31192","8380685867.91656","8616516884.15504","",
