Entity,Code,Date,Daily new confirmed cases of COVID-19 (rolling 3-day average)
Bosnia and Herzegovina,BIH,"Mar 15, 2020",15
Bosnia and Herzegovina,BIH,"Mar 16, 2020",9
Bosnia and Herzegovina,BIH,"Mar 17, 2020",6
Bosnia and Herzegovina,BIH,"Mar 18, 2020",6
Bosnia and Herzegovina,BIH,"Mar 19, 2020",7.666666666666667
Bosnia and Herzegovina,BIH,"Mar 20, 2020",7.666666666666667
Bosnia and Herzegovina,BIH,"Mar 21, 2020",18.666666666666668
Bosnia and Herzegovina,BIH,"Mar 22, 2020",27
Bosnia and Herzegovina,BIH,"Mar 23, 2020",28.333333333333332
Bosnia and Herzegovina,BIH,"Mar 24, 2020",23.333333333333332
Bosnia and Herzegovina,BIH,"Mar 25, 2020",18.666666666666668
Bosnia and Herzegovina,BIH,"Mar 26, 2020",17.333333333333332
Bosnia and Herzegovina,BIH,"Mar 27, 2020",22.333333333333332
Bosnia and Herzegovina,BIH,"Mar 28, 2020",25.333333333333332
Bosnia and Herzegovina,BIH,"Mar 29, 2020",47.333333333333336
Bosnia and Herzegovina,BIH,"Mar 30, 2020",41.333333333333336
Bosnia and Herzegovina,BIH,"Mar 31, 2020",52
Bosnia and Herzegovina,BIH,"Apr 1, 2020",45
Botswana,BWA,"Apr 1, 2020",3
Brazil,BRA,"Dec 31, 2019",0
Brazil,BRA,"Jan 1, 2020",0
Brazil,BRA,"Jan 2, 2020",0
Brazil,BRA,"Jan 3, 2020",0
Brazil,BRA,"Jan 4, 2020",0
Brazil,BRA,"Jan 5, 2020",0
Brazil,BRA,"Jan 6, 2020",0
Brazil,BRA,"Jan 7, 2020",0
Brazil,BRA,"Jan 8, 2020",0
Brazil,BRA,"Jan 9, 2020",0
Brazil,BRA,"Jan 10, 2020",0
Brazil,BRA,"Jan 11, 2020",0
Brazil,BRA,"Jan 12, 2020",0
Brazil,BRA,"Jan 13, 2020",0
Brazil,BRA,"Jan 14, 2020",0
Brazil,BRA,"Jan 15, 2020",0
Brazil,BRA,"Jan 16, 2020",0
Brazil,BRA,"Jan 17, 2020",0
Brazil,BRA,"Jan 18, 2020",0
Brazil,BRA,"Jan 19, 2020",0
Brazil,BRA,"Jan 20, 2020",0
Brazil,BRA,"Jan 21, 2020",0
Brazil,BRA,"Jan 22, 2020",0
Brazil,BRA,"Jan 23, 2020",0
Brazil,BRA,"Jan 24, 2020",0
Brazil,BRA,"Jan 25, 2020",0
Brazil,BRA,"Jan 26, 2020",0
Brazil,BRA,"Jan 27, 2020",0
Brazil,BRA,"Jan 28, 2020",0
Brazil,BRA,"Jan 29, 2020",0
Brazil,BRA,"Jan 30, 2020",0
Brazil,BRA,"Jan 31, 2020",0
Brazil,BRA,"Feb 1, 2020",0
Brazil,BRA,"Feb 2, 2020",0
Brazil,BRA,"Feb 3, 2020",0
Brazil,BRA,"Feb 4, 2020",0
Brazil,BRA,"Feb 5, 2020",0
Brazil,BRA,"Feb 6, 2020",0
Brazil,BRA,"Feb 7, 2020",0
Brazil,BRA,"Feb 8, 2020",0
Brazil,BRA,"Feb 9, 2020",0
Brazil,BRA,"Feb 10, 2020",0
Brazil,BRA,"Feb 11, 2020",0
Brazil,BRA,"Feb 12, 2020",0
Brazil,BRA,"Feb 13, 2020",0
Brazil,BRA,"Feb 14, 2020",0
Brazil,BRA,"Feb 15, 2020",0
Brazil,BRA,"Feb 16, 2020",0
Brazil,BRA,"Feb 17, 2020",0
Brazil,BRA,"Feb 18, 2020",0
Brazil,BRA,"Feb 19, 2020",0
Brazil,BRA,"Feb 20, 2020",0
Brazil,BRA,"Feb 21, 2020",0
Brazil,BRA,"Feb 22, 2020",0
Brazil,BRA,"Feb 23, 2020",0
Brazil,BRA,"Feb 24, 2020",0
Brazil,BRA,"Feb 25, 2020",0.3333333333333333
Brazil,BRA,"Feb 26, 2020",0.3333333333333333
Brazil,BRA,"Feb 27, 2020",0.3333333333333333
Brazil,BRA,"Feb 28, 2020",0
Brazil,BRA,"Feb 29, 2020",0.3333333333333333
Brazil,BRA,"Mar 1, 2020",0.3333333333333333
Brazil,BRA,"Mar 2, 2020",0.5
Brazil,BRA,"Mar 3, 2020",0
Brazil,BRA,"Mar 4, 2020",1
Brazil,BRA,"Mar 5, 2020",3
Brazil,BRA,"Mar 6, 2020",3.6666666666666665
Brazil,BRA,"Mar 7, 2020",3.3333333333333335
Brazil,BRA,"Mar 8, 2020",5.666666666666667
Brazil,BRA,"Mar 9, 2020",6
Brazil,BRA,"Mar 10, 2020",10.5
Brazil,BRA,"Mar 11, 2020",13.5
Brazil,BRA,"Mar 12, 2020",17.333333333333332
Brazil,BRA,"Mar 13, 2020",21.333333333333332
Brazil,BRA,"Mar 14, 2020",23
Brazil,BRA,"Mar 15, 2020",41
Brazil,BRA,"Mar 16, 2020",45.333333333333336
Brazil,BRA,"Mar 17, 2020",56.666666666666664
Brazil,BRA,"Mar 18, 2020",76
Brazil,BRA,"Mar 19, 2020",129
Brazil,BRA,"Mar 20, 2020",204.33333333333334
Brazil,BRA,"Mar 21, 2020",233.33333333333334
Brazil,BRA,"Mar 22, 2020",308.3333333333333
Brazil,BRA,"Mar 23, 2020",329
Brazil,BRA,"Mar 24, 2020",357.6666666666667
Brazil,BRA,"Mar 25, 2020",295.6666666666667
Brazil,BRA,"Mar 26, 2020",341.3333333333333
Brazil,BRA,"Mar 27, 2020",405.3333333333333
Brazil,BRA,"Mar 28, 2020",490.3333333333333
Brazil,BRA,"Mar 29, 2020",447
Brazil,BRA,"Mar 30, 2020",387.3333333333333
Brazil,BRA,"Mar 31, 2020",604.3333333333334
Brazil,BRA,"Apr 1, 2020",730.5
British Virgin Islands,VGB,"Mar 27, 2020",1
British Virgin Islands,VGB,"Mar 28, 2020",0.6666666666666666
British Virgin Islands,VGB,"Mar 29, 2020",0
British Virgin Islands,VGB,"Mar 30, 2020",0.3333333333333333
British Virgin Islands,VGB,"Mar 31, 2020",0.3333333333333333
British Virgin Islands,VGB,"Apr 1, 2020",0.5
Brunei,BRN,"Mar 10, 2020",1
Brunei,BRN,"Mar 11, 2020",5.5
Brunei,BRN,"Mar 12, 2020",12
Brunei,BRN,"Mar 13, 2020",12
Brunei,BRN,"Mar 14, 2020",9.666666666666666
Brunei,BRN,"Mar 15, 2020",8.333333333333334
Brunei,BRN,"Mar 16, 2020",5.666666666666667
Brunei,BRN,"Mar 17, 2020",5.333333333333333
Brunei,BRN,"Mar 18, 2020",6
Brunei,BRN,"Mar 19, 2020",6.333333333333333
Brunei,BRN,"Mar 20, 2020",7.333333333333333
Brunei,BRN,"Mar 21, 2020",5
Brunei,BRN,"Mar 22, 2020",5
Brunei,BRN,"Mar 23, 2020",4.333333333333333
Brunei,BRN,"Mar 24, 2020",7
Brunei,BRN,"Mar 25, 2020",6.333333333333333
Brunei,BRN,"Mar 26, 2020",7.666666666666667
Brunei,BRN,"Mar 27, 2020",3.6666666666666665
Brunei,BRN,"Mar 28, 2020",4.333333333333333
Brunei,BRN,"Mar 29, 2020",4
Brunei,BRN,"Mar 30, 2020",4
Brunei,BRN,"Mar 31, 2020",3
Brunei,BRN,"Apr 1, 2020",1.5
Bulgaria,BGR,"Mar 8, 2020",2
Bulgaria,BGR,"Mar 9, 2020",2
Bulgaria,BGR,"Mar 10, 2020",2
Bulgaria,BGR,"Mar 11, 2020",3
Bulgaria,BGR,"Mar 12, 2020",9.5
Bulgaria,BGR,"Mar 13, 2020",9
Bulgaria,BGR,"Mar 14, 2020",11.333333333333334
Bulgaria,BGR,"Mar 15, 2020",9.333333333333334
Bulgaria,BGR,"Mar 16, 2020",10.333333333333334
Bulgaria,BGR,"Mar 17, 2020",13.333333333333334
Bulgaria,BGR,"Mar 18, 2020",13.666666666666666
Bulgaria,BGR,"Mar 19, 2020",14.333333333333334
Bulgaria,BGR,"Mar 20, 2020",15.333333333333334
Bulgaria,BGR,"Mar 21, 2020",23.666666666666668
Bulgaria,BGR,"Mar 22, 2020",26.666666666666668
Bulgaria,BGR,"Mar 23, 2020",24.666666666666668
Bulgaria,BGR,"Mar 24, 2020",19
Bulgaria,BGR,"Mar 25, 2020",19
Bulgaria,BGR,"Mar 26, 2020",21
Bulgaria,BGR,"Mar 27, 2020",24.333333333333332
Bulgaria,BGR,"Mar 28, 2020",29.666666666666668
Bulgaria,BGR,"Mar 29, 2020",27.333333333333332
Bulgaria,BGR,"Mar 30, 2020",22
Bulgaria,BGR,"Mar 31, 2020",22.666666666666668
Bulgaria,BGR,"Apr 1, 2020",26.5
Burkina Faso,BFA,"Mar 11, 2020",1
Burkina Faso,BFA,"Mar 12, 2020",1
Burkina Faso,BFA,"Mar 13, 2020",0
Burkina Faso,BFA,"Mar 14, 2020",1
Burkina Faso,BFA,"Mar 15, 2020",0.5
Burkina Faso,BFA,"Mar 16, 2020",6
Burkina Faso,BFA,"Mar 17, 2020",5.666666666666667
Burkina Faso,BFA,"Mar 18, 2020",7.666666666666667
Burkina Faso,BFA,"Mar 19, 2020",4.333333333333333
Burkina Faso,BFA,"Mar 20, 2020",6.666666666666667
Burkina Faso,BFA,"Mar 21, 2020",12.666666666666666
Burkina Faso,BFA,"Mar 22, 2020",10.333333333333334
Burkina Faso,BFA,"Mar 23, 2020",11.666666666666666
Burkina Faso,BFA,"Mar 24, 2020",11.666666666666666
Burkina Faso,BFA,"Mar 25, 2020",16.666666666666668
Burkina Faso,BFA,"Mar 26, 2020",23.666666666666668
Burkina Faso,BFA,"Mar 27, 2020",15.666666666666666
Burkina Faso,BFA,"Mar 28, 2020",22
Burkina Faso,BFA,"Mar 29, 2020",11.333333333333334
Burkina Faso,BFA,"Mar 30, 2020",25.333333333333332
Burkina Faso,BFA,"Mar 31, 2020",22
Burkina Faso,BFA,"Apr 1, 2020",33
Burundi,BDI,"Apr 1, 2020",2
Cambodia,KHM,"Dec 31, 2019",0
Cambodia,KHM,"Jan 1, 2020",0
Cambodia,KHM,"Jan 2, 2020",0
Cambodia,KHM,"Jan 3, 2020",0
Cambodia,KHM,"Jan 4, 2020",0
Cambodia,KHM,"Jan 5, 2020",0
Cambodia,KHM,"Jan 6, 2020",0
Cambodia,KHM,"Jan 7, 2020",0
Cambodia,KHM,"Jan 8, 2020",0
Cambodia,KHM,"Jan 9, 2020",0
